numero_de_cliente	cliente_edad	cliente_antiguedad	ctrx_quarter	mpayroll	mcaja_ahorro	mtarjeta_visa_consumo	mtarjeta_master_consumo	mprestamos_personales	Visa_status	Master_status	cdescubierto_preacordado	cluster
961913169	31	81	52	0	10206.06	51181.08	449.02	0	0	0	1	cluster_1
962158780	33	52	11	0	138.43	0	0	0	0	0	1	cluster_1
962643897	30	111	68	0	395.57	2049.51	0	0	0	0	1	cluster_1
962746647	35	110	17	0	100.17	0	0	0	0	0	1	cluster_1
962833726	30	102	87	0	994.83	29681.18	0	0	0	0	1	cluster_1
962938518	46	111	31	0	13856.78	0	0	0	0	0	1	cluster_1
963165324	49	53	15	0	0	211.49	0	0	0	0	1	cluster_1
963408536	33	19	68	42826.23	15358.71	0	0	0	0	0	1	cluster_1
964303423	71	113	94	0	14347.87	2017.59	0	44461.62	0	0	1	cluster_1
964393851	44	45	25	0	2221.66	30016.67	0	0	0	0	1	cluster_1
964646106	38	111	115	0	17448.56	61408.25	9514.06	0	0	0	1	cluster_1
964772127	35	110	61	0	0	0	0	0	0	0	1	cluster_1
965232367	28	41	17	0	5131.24	0	0	75116.49	0	0	1	cluster_1
965351599	39	109	220	0	196457.85	155176.96	709.85	0	0	0	1	cluster_1
965395211	56	104	60	0	0	31714	25462.81	0	0	0	1	cluster_1
966256042	65	112	18	0	67.09	8194.21	0	0	0	0	1	cluster_1
966565983	28	108	71	0	2240.67	5799.86	0	0	0	0	1	cluster_1
967369128	40	51	12	0	0	0	0	10961.67	0	0	1	cluster_1
967396916	39	104	35	0	4525.83	0	0	0	0	0	1	cluster_1
967398667	43	61	120	0	2978.21	4740.86	902.03	0	0	0	1	cluster_1
967718958	27	109	35	0	6549.15	0	0	0	0	0	1	cluster_1
967889172	34	108	30	62036.45	4467.03	0	0	183819.85	0	0	0	cluster_1
968234630	32	111	140	0	189194.74	0	0	0	0	0	0	cluster_1
969772952	41	106	24	0	2081.79	2991.15	0	0	0	0	0	cluster_1
969797239	52	65	3	0	0	329.2	0	0	0	0	1	cluster_1
970199503	30	80	26	0	0	0	0	0	7	0	1	cluster_1
971522616	44	73	152	0	23670.6	16221.37	0	0	0	0	1	cluster_1
971865597	54	108	21	0	7671.57	0	0	19971.7	0	0	1	cluster_1
972092037	27	14	3	0	1451.25	0	0	0	0	0	1	cluster_1
972326060	40	110	18	0	391.62	0	0	0	0	0	1	cluster_1
972349245	27	49	32	0	7714.46	7000.46	0	0	0	0	1	cluster_1
972376299	53	110	4	0	3662.65	0	0	0	0	0	1	cluster_1
972506547	29	109	10	0	38.36	0	0	0	0	0	1	cluster_1
972824438	50	94	58	0	256.08	35935.78	0	0	0	0	1	cluster_1
973321220	31	108	68	0	17524.76	1479.15	2999.29	0	0	0	1	cluster_1
973455986	33	62	41	70383.51	54974.7	0	0	0	0	0	1	cluster_1
973871820	57	109	55	0	4000.55	34672.85	0	0	0	0	1	cluster_1
974354007	61	108	8	0	0	8315.16	0	0	0	0	1	cluster_1
974382376	63	110	161	0	5995.7	52744.47	0	0	0	0	1	cluster_1
975401756	48	109	45	9849.42	19.65	11951.81	0	0	0	0	1	cluster_1
975498161	32	109	225	0	8753.53	0	0	0	0	0	1	cluster_1
975696018	33	107	24	0	2631.28	7329.22	0	0	0	0	1	cluster_1
976364320	72	106	27	0	0	15705	0	0	0	0	1	cluster_1
976603151	43	106	71	0	5390.89	21997.26	26744.56	0	0	0	1	cluster_1
977066312	52	108	29	0	0.98	334.3	0	37061.95	0	0	1	cluster_1
977084399	39	106	135	0	53.06	0	0	0	0	0	1	cluster_1
977223255	28	108	22	0	55.09	34113.36	0	0	0	0	1	cluster_1
977435545	37	103	8	0	37.45	0	0	0	0	0	1	cluster_1
980042760	48	106	23	0	140529.98	0	0	0	0	0	1	cluster_1
980659943	30	106	90	0	3143.45	469.66	0	0	0	0	1	cluster_1
980698808	33	106	52	0	157.51	32639.54	437.58	0	0	0	1	cluster_1
981881254	37	104	120	0	43750.94	9354.9	0	0	0	0	0	cluster_1
982002091	32	106	67	0	8016.79	21947	22019.79	10261.43	0	0	1	cluster_1
982071741	35	81	66	0	66.08	18488.08	0	0	0	0	1	cluster_1
983066534	43	73	3	0	0	0	0	0	0	9	1	cluster_1
983528893	52	107	82	0	2232.98	645.13	0	4331.06	0	0	1	cluster_1
983554418	49	106	13	0	12.35	333.62	0	0	0	0	1	cluster_1
983677587	30	105	32	0	4672.82	21837.92	0	0	0	0	1	cluster_1
983965948	47	105	36	0	96.09	1502.69	3292.58	0	0	0	0	cluster_1
983984394	32	106	1	0	0	0	0	0	9	9	0	cluster_1
984842236	36	104	16	29432.15	55129.56	8113.17	0	0	0	0	1	cluster_1
985021783	61	104	24	0	0	46701.76	0	0	0	0	1	cluster_1
985210588	44	104	43	0	2226.62	20078.06	0	0	0	0	1	cluster_1
985463356	35	104	52	0	3790.51	19870.35	0	0	0	0	1	cluster_1
985686218	32	104	7	0	474.11	0	0	0	0	0	1	cluster_1
985995723	72	106	107	0	470.44	51193.09	0	0	0	0	1	cluster_1
987326931	50	82	15	0	82.15	0	0	0	0	0	0	cluster_1
987447188	33	25	97	0	122818.5	19959.75	0	0	0	0	1	cluster_1
988066779	74	71	3	0	0	2435.92	0	0	0	0	1	cluster_1
988869702	74	106	29	0	331.02	10212.39	8487.89	0	0	0	1	cluster_1
989622676	32	105	98	0	75303.49	0	0	0	0	0	1	cluster_1
990018305	28	102	146	27604.2	1727.86	0	0	0	0	0	0	cluster_1
990046819	44	103	31	0	0	1485.97	0	0	0	0	1	cluster_1
990292516	48	104	71	0	2536.7	60723.38	0	0	0	0	1	cluster_1
990774558	31	8	14	0	30874.67	0	0	0	0	0	1	cluster_1
991289795	41	104	21	0	0	12324.27	0	0	0	0	1	cluster_1
991659019	34	102	16	0	7.17	881.69	0	0	0	0	1	cluster_1
991695705	35	105	86	0	0	0	0	0	0	0	0	cluster_1
992500669	55	104	132	52661.13	5346.19	0	0	0	0	0	1	cluster_1
992581839	31	69	13	0	0	0	216.77	0	0	0	1	cluster_1
992821328	30	104	30	0	1341.97	1330.25	0	0	0	0	1	cluster_1
993009561	33	101	23	0	0	70.15	382.82	0	0	0	1	cluster_1
993900289	31	103	18	0	9.44	4485.37	0	0	0	0	1	cluster_1
994524766	38	103	15	0	2362.97	694.41	0	3480.53	0	0	1	cluster_1
994982085	28	101	23	0	11016.1	0	0	0	0	0	1	cluster_1
995045749	61	81	4	0	0	7862.98	0	0	0	0	0	cluster_1
995213341	74	96	92	0	46257.14	49448.1	58605.95	0	0	0	1	cluster_1
995353940	34	104	6	0	0	0	0	0	0	9	0	cluster_1
995457134	37	14	62	0	242.71	0	6433.76	0	0	0	1	cluster_1
995957050	28	42	177	0.11	1317.44	13661.18	0	0	0	0	1	cluster_1
996388264	61	23	87	0	6255.85	30729.04	0	0	0	0	1	cluster_1
997731948	70	17	5	0	29.74	0	0	0	0	0	1	cluster_1
997983477	63	47	0	0	19.81	0	0	0	0	0	1	cluster_1
998868664	57	100	13	0	0	8350.44	0	0	0	0	1	cluster_1
999364856	67	82	26	0	1822.33	0	0	22559.59	0	0	1	cluster_1
999953816	60	101	8	0	68.25	0	0	0	0	0	0	cluster_1
999981237	37	71	24	0	0	3265.81	0	0	0	0	1	cluster_1
1000270248	28	103	8	0	4328.56	6431.55	0	0	0	0	1	cluster_1
1000419018	44	103	28	64975.55	10439.54	0	0	0	0	0	1	cluster_1
1000676525	74	102	11	0	0	18584.09	0	0	0	0	0	cluster_1
1001026791	69	101	19	0	9019.33	0	0	5108.47	0	0	1	cluster_1
1001265485	36	102	8	0	0	0	0	0	0	7	1	cluster_1
1001502565	37	99	38	0	37839.04	0	0	0	9	9	1	cluster_1
1001700132	62	98	18	31754.68	36907.72	1043.97	5370.31	0	0	0	0	cluster_1
1001856776	65	101	15	0	1869.02	0	0	0	0	0	1	cluster_1
1002539298	73	101	0	0	113.2	0	0	0	0	0	1	cluster_1
1003219197	35	100	11	0	1294.03	694.41	0	0	0	0	1	cluster_1
1003819532	29	17	4	0	173.59	0	0	0	0	0	1	cluster_1
1003857534	26	71	14	0	0	375.36	0	0	0	0	1	cluster_1
1004070839	37	16	9	0	5907.6	6875.59	0	0	0	0	1	cluster_1
1004517228	28	6	8	0	3.7	0	0	0	0	0	1	cluster_1
1004834607	36	3	177	0	76946.37	719.47	0	0	0	0	1	cluster_1
1005093865	79	20	12	0	0	0	3519	0	0	0	1	cluster_1
1005199245	35	84	29	0	12812.83	0	0	0	0	0	1	cluster_1
1005226590	51	97	68	0	1538	94147.95	221206.29	0	0	0	1	cluster_1
1005471842	45	83	25	0	47609.98	51319.19	668.61	0	0	0	1	cluster_1
1005827659	30	101	27	0	32642.45	0	0	0	0	0	1	cluster_1
1005971690	37	99	82	0	0	0	0	8304.81	0	0	1	cluster_1
1008488111	34	98	9	0	45.28	0	0	0	0	0	0	cluster_1
1009737858	30	47	24	0	3078.97	11453.53	0	0	0	0	1	cluster_1
1010842558	32	99	36	0	37423.19	0	0	0	0	0	1	cluster_1
1011337803	38	98	18	0	29599.24	6792.73	0	0	0	0	1	cluster_1
1011501894	36	98	16	0	2.6	0	0	0	9	0	0	cluster_1
1011681655	27	15	31	0	1202.4	13225.12	5571.64	0	0	0	1	cluster_1
1012211469	36	97	18	0	25.55	6475.34	0	0	0	0	1	cluster_1
1012457379	36	99	3	0	0	1186.61	0	0	0	0	1	cluster_1
1012550949	32	97	17	0	4606.21	0	0	0	0	0	1	cluster_1
1012686662	61	42	0	0	0	0	0	0	0	9	1	cluster_1
1013136621	29	95	149	175950	41461.05	7857.52	0	0	0	0	1	cluster_1
1013959023	42	96	10	0	2032.56	0	0	9852.29	0	0	0	cluster_1
1014054045	37	49	6	0	5433.33	0	0	8019.43	0	0	0	cluster_1
1014184224	31	97	0	0	0	0	0	0	0	7	1	cluster_1
1014768146	34	95	35	0	3237.35	41651.3	11759.04	0	0	0	1	cluster_1
1015236337	27	43	45	0	95273.14	2124.44	0	0	0	0	1	cluster_1
1015250265	55	63	14	0	0	13124.55	4936.27	0	0	0	1	cluster_1
1017213832	57	94	74	0	0	67099.16	24662.51	0	0	0	1	cluster_1
1017518888	41	96	12	0	0	17631.25	0	0	0	0	1	cluster_1
1018161811	44	95	26	0	0	0	18354.47	0	0	0	1	cluster_1
1018709054	38	96	62	0	731.38	0	0	0	0	0	0	cluster_1
1018757551	32	37	30	0	7600.46	7902.73	0	73141.73	0	0	1	cluster_1
1018989968	29	94	10	0	805.71	0	0	0	0	0	1	cluster_1
1019723984	38	96	32	0	306.65	479.78	1286.96	0	0	0	1	cluster_1
1019734701	40	94	60	0	62.55	7271.47	0	0	0	0	1	cluster_1
1019861517	62	96	25	0	1423.16	819.84	0	79821.93	0	0	1	cluster_1
1019951662	38	96	24	0	8106.69	25052.6	0	0	0	0	1	cluster_1
1020265899	63	96	10	0	0	694.41	0	0	0	0	1	cluster_1
1020514149	28	87	37	0	0	29215.84	0	0	0	0	1	cluster_1
1021560796	40	95	1	0	0	0	0	454664.46	0	0	0	cluster_1
1022356067	73	93	24	0	1060.69	1368.39	0	129829.69	0	0	1	cluster_1
1022509210	36	95	103	0	5747.68	13279.14	0	0	0	0	1	cluster_1
1023081253	53	94	1	0	488.67	0	0	0	0	0	0	cluster_1
1023551997	30	93	3	0	29.55	582.58	0	0	0	0	1	cluster_1
1023621058	83	92	24	0	1650.98	0	0	0	0	0	1	cluster_1
1024045568	64	45	4	0	108504.96	0	0	0	0	0	0	cluster_1
1024102152	57	93	1	0	310.56	0	0	0	0	0	0	cluster_1
1024102596	39	43	75	0	34356.46	361.89	0	0	0	0	1	cluster_1
1024196089	64	86	7	0	1376.45	0	0	0	0	0	1	cluster_1
1024326986	26	95	2	0	0	0	0	0	7	7	1	cluster_1
1025648066	42	45	45	0	7070.67	7369.18	0	0	0	0	1	cluster_1
1026439247	72	90	11	0	1122.45	0	0	0	0	0	1	cluster_1
1026748676	40	39	533	0	38.92	38231.81	1213.85	0	0	0	1	cluster_1
1027107993	28	93	27	0	0	0	0	0	0	0	1	cluster_1
1027360974	67	94	25	13841.4	238.14	15165.96	0	0	0	0	1	cluster_1
1027796492	34	37	14	0	18088.73	635.49	0	0	0	0	1	cluster_1
1028290140	29	88	82	0	43743.15	0	0	0	0	0	1	cluster_1
1028430089	30	9	17	0	1627.66	9665.98	0	0	0	0	1	cluster_1
1029256129	32	93	99	46920	9262.19	15161.48	0	0	0	0	1	cluster_1
1029633458	50	91	16	0	3141.29	0	0	0	0	0	0	cluster_1
1029771946	69	38	18	0	10154.84	0	0	0	0	0	1	cluster_1
1029803159	33	51	23	0	1629.89	0	0	0	0	0	1	cluster_1
1030998867	27	91	43	101216.99	50091.05	163.04	0	0	0	0	1	cluster_1
1031724198	63	93	17	32.72	0	0	11960.18	0	0	0	1	cluster_1
1032152935	29	13	0	0	60.43	0	0	0	0	0	1	cluster_1
1032439546	58	92	13	0	0	0	0	0	9	0	1	cluster_1
1032542296	42	89	31	46505.88	1250.37	0	0	0	0	0	1	cluster_1
1032814244	33	92	194	76769.98	3171.94	0	0	0	0	0	1	cluster_1
1032828317	31	90	83	0	5641.46	29625.44	0	0	0	0	1	cluster_1
1033347559	29	70	33	0	0	0	0	0	0	0	1	cluster_1
1034104683	58	72	36	0	0	31809.66	2757.93	0	0	0	1	cluster_1
1034251780	42	62	25	0	0	0	28442.98	0	0	0	1	cluster_1
1034529851	69	42	17	0	5453.69	3705.51	0	0	0	0	1	cluster_1
1035481912	54	11	43	0	14174.23	50823.07	0	0	0	0	1	cluster_1
1035925824	48	2	7	0	15910.9	0	0	0	0	0	1	cluster_1
1037943422	50	92	0	0	0	0	0	0	7	7	1	cluster_1
1038102910	34	89	50	0	3200.89	15076.36	3653.29	0	0	0	1	cluster_1
1038497087	25	89	185	0	608.52	53847.49	3741.87	0	0	0	1	cluster_1
1038753057	31	91	25	0	0	1055.7	0	0	0	0	1	cluster_1
1038875354	28	64	77	0	289.77	12596.36	0	0	0	0	1	cluster_1
1039266098	77	91	20	0	313.97	69.81	0	0	0	0	1	cluster_1
1039599447	25	16	48	0	32.6	13929.12	17357.19	0	0	0	1	cluster_1
1041202680	58	65	40	0	3332.25	1738.67	9110.77	0	0	0	1	cluster_1
1041514516	69	90	41	0	0	32154.08	0	0	0	0	1	cluster_1
1043160115	34	89	21	0	2244.95	0	0	0	0	0	1	cluster_1
1044068563	31	91	26	0	5149.83	7356.08	0	0	0	0	1	cluster_1
1044522612	33	90	77	7038	31633.26	0	0	0	0	0	1	cluster_1
1044689470	38	85	80	0	9993.97	21761.17	3292.77	0	0	0	1	cluster_1
1045191718	37	86	13	0	0	0	0	0	7	0	1	cluster_1
1046013163	38	88	47	0	1698.56	2189.59	0	0	0	0	1	cluster_1
1046373864	43	59	52	0	13959.54	32031.22	0	0	0	0	1	cluster_1
1048044766	59	61	13	0	19557.62	0	0	0	0	0	1	cluster_1
1048174647	37	85	34	0	0	11501.81	0	0	0	0	0	cluster_1
1048827783	39	90	3	0	0	0	0	0	9	0	1	cluster_1
1049054589	84	90	0	0	0	0	0	0	0	7	1	cluster_1
1049070268	25	90	47	0	1751	1313.87	0	0	0	0	1	cluster_1
1049165512	79	68	18	0	197	0	0	32443.17	0	0	1	cluster_1
1050140400	33	40	73	141632.13	4838.05	14464.29	7037.89	0	0	0	1	cluster_1
1050617267	42	64	69	0	54024.14	40264.93	0	0	0	0	1	cluster_1
1051275288	38	89	16	0	0	1019.92	0	0	0	0	1	cluster_1
1051552632	44	89	46	0	11193.85	0	0	0	0	0	1	cluster_1
1051955554	31	89	21	0	236.96	30658.04	14708.15	0	0	0	1	cluster_1
1052264471	51	88	72	0	16083.13	119111.47	2706.05	0	0	0	1	cluster_1
1052803627	32	86	19	0	0	17543.76	4315.19	0	0	0	1	cluster_1
1052871372	39	87	78	0	3893.36	56478.84	0	0	0	0	1	cluster_1
1053406071	57	87	0	0	74.64	0	0	0	0	0	1	cluster_1
1053460554	41	88	16	0	1525.99	0	0	0	0	0	1	cluster_1
1054368781	68	33	61	0	202.84	0	0	0	0	0	1	cluster_1
1054709644	61	52	11	0	2605.85	4366.57	0	0	0	0	1	cluster_1
1055007262	41	70	0	0	18.42	0	0	0	0	0	1	cluster_1
1055072745	57	84	30	0	0	10158.35	0	0	0	0	1	cluster_1
1055201396	63	67	12	0	0	0	0	0	0	7	1	cluster_1
1055487409	52	80	17	0	225.28	369.31	0	0	0	0	1	cluster_1
1055629254	30	87	29	0	184.55	0	0	0	0	0	1	cluster_1
1056298872	44	85	62	0	57.87	586.87	0	0	0	0	1	cluster_1
1056467335	27	87	17	0	0	0	0	0	0	0	0	cluster_1
1056767139	46	86	10	0	735.11	2593.2	0	0	0	0	1	cluster_1
1056862819	34	86	10	0	21.68	1208.78	0	0	0	0	1	cluster_1
1057329259	27	84	2	0	1049.45	0	0	0	0	0	1	cluster_1
1057607697	25	88	0	0	0	0	0	0	0	7	1	cluster_1
1057983411	68	85	21	0	0	4376.62	0	0	0	0	1	cluster_1
1058277818	65	87	38	0	122937.32	839.3	0	0	0	0	1	cluster_1
1058690732	28	85	103	0	10906.64	4899.7	3519	0	0	0	1	cluster_1
1058762423	68	85	15	0	0	1661.74	0	0	0	0	1	cluster_1
1058956992	31	86	9	0	513.45	0	0	0	0	0	1	cluster_1
1059635576	38	71	105	66007.05	62511.48	4602.18	7135.15	0	0	0	1	cluster_1
1059944715	47	85	12	0	126.94	0	0	0	0	0	1	cluster_1
1059987089	40	47	18	0	3210.52	784.88	0	20656.29	0	0	1	cluster_1
1060704691	55	84	23	0	1581.77	6211.25	0	0	0	0	1	cluster_1
1060944760	34	8	54	0	1027.72	0	0	0	0	0	1	cluster_1
1062677003	28	84	86	0	3361.53	33002.89	12149.52	1536.6	0	0	1	cluster_1
1063403427	35	47	24	0	4632.13	1782.71	0	20849.67	0	0	1	cluster_1
1065322356	34	84	30	0	10204.37	60996	0	0	0	0	1	cluster_1
1065532895	47	82	0	0	0	0	0	0	0	7	0	cluster_1
1065554996	51	83	85	11034.99	2973.14	0	0	0	0	0	1	cluster_1
1066006628	33	84	66	0	2946.04	3049.8	3049.8	0	0	0	1	cluster_1
1066126159	40	24	15	35190	13841.16	12165.57	0	32492.53	0	0	1	cluster_1
1066324443	35	24	14	0	45358.88	0	0	0	0	0	1	cluster_1
1066744435	66	84	52	0	49505.26	0	0	0	0	0	1	cluster_1
1067032566	58	79	87	60666.38	16273.76	17776.2	0	0	0	0	1	cluster_1
1068745628	55	82	19	0	0	14174.97	0	0	0	0	0	cluster_1
1069371633	31	82	75	0	13155.05	10219.08	0	0	0	0	1	cluster_1
1070038552	31	82	90	0	0	0	31201.28	0	0	0	1	cluster_1
1070474070	47	84	113	0	2846.02	17854.26	10556.89	0	0	0	0	cluster_1
1071377053	27	80	80	0	19054.1	0	0	0	0	0	1	cluster_1
1072389575	58	18	18	75995.15	0	0	0	0	0	0	1	cluster_1
1072399345	32	61	16	0	5026.12	0	0	0	0	0	1	cluster_1
1072534555	30	83	24	0	1337.34	6756.65	0	0	0	0	1	cluster_1
1072565400	27	82	9	0	482.52	0	0	3916.27	0	0	0	cluster_1
1074358309	43	56	14	0	0.04	1442.79	0	0	0	0	1	cluster_1
1074774655	50	70	30	0	2245.88	21471.23	0	0	0	0	0	cluster_1
1076152319	46	15	11	0	49.16	0	0	0	0	0	1	cluster_1
1076163113	44	78	6	0	0	876.28	0	0	0	0	1	cluster_1
1076511193	33	79	25	0	378.02	0	0	0	0	0	0	cluster_1
1076938615	57	79	73	0	2493.45	0	0	0	0	0	0	cluster_1
1077367429	42	36	27	26579.61	593.33	16185.25	0	0	0	0	1	cluster_1
1078645400	31	80	15	0	0	421.29	0	0	0	0	1	cluster_1
1080313245	32	79	11	0	159221.3	0	0	0	0	0	1	cluster_1
1080540120	35	52	25	0	0	4359.19	4587.6	0	0	0	1	cluster_1
1081145707	30	79	19	0	87.57	1054.52	0	0	0	0	1	cluster_1
1081258815	62	79	24	0	2256.57	19.83	0	15522.62	0	0	1	cluster_1
1081711549	71	18	2	0	0	0	0	23112.19	0	0	0	cluster_1
1082489169	38	50	48	0	47.28	36676.17	0	0	0	0	1	cluster_1
1083437370	72	74	27	0	1.7	0	0	0	0	0	1	cluster_1
1083963751	41	78	28	0	5035.17	0	13592.58	0	0	0	1	cluster_1
1084311181	47	77	25	0	0	1037.19	0	5949.39	0	0	1	cluster_1
1085382619	74	79	60	0	6.69	22525.22	0	0	0	0	0	cluster_1
1085647641	32	78	3	0	3189.38	0	0	0	0	0	1	cluster_1
1085989008	50	78	9	0	0	2826.21	0	0	0	0	1	cluster_1
1086338838	33	72	11	0	500.3	0	0	0	0	0	1	cluster_1
1086423433	73	64	19	0	1882.23	0	0	0	0	0	1	cluster_1
1086679702	27	79	19	97861.04	0	0	0	290310.07	0	0	1	cluster_1
1087071829	38	31	0	0	0	5351.47	272.19	0	0	0	1	cluster_1
1087375135	25	76	84	0	4.08	0	0	0	0	0	0	cluster_1
1087803437	39	79	6	0	0	0	0	0	7	0	1	cluster_1
1088286214	60	45	26	0	2123.58	0	0	0	0	0	1	cluster_1
1088573106	55	79	38	0	116.03	0	0	0	0	0	1	cluster_1
1088591996	50	75	27	0	0	0	0	0	0	0	1	cluster_1
1088609793	29	77	95	0	42689.39	79862.43	0	0	0	0	1	cluster_1
1089542964	43	78	31	0	0	10481.4	0	0	0	0	1	cluster_1
1090485691	65	75	33	0	3493.1	4364.63	521.98	0	0	0	1	cluster_1
1090769013	79	76	35	0	5449.14	0	0	0	9	9	1	cluster_1
1091088946	54	77	23	0	37.24	0	0	0	0	0	1	cluster_1
1091102806	29	75	13	0	5.78	0	0	0	0	0	1	cluster_1
1091254779	34	78	71	0	0	74124.09	58120.98	0	0	0	1	cluster_1
1091269732	30	44	18	0	4655.19	0	1034.96	0	0	0	1	cluster_1
1091848333	38	74	3	0	6963.23	0	0	0	0	0	0	cluster_1
1091874004	44	74	40	0	0	0	0	0	0	0	1	cluster_1
1091915353	28	74	10	0	3616.68	0	0	0	0	0	0	cluster_1
1092054278	26	19	77	45366.6	91.48	0	0	0	0	0	1	cluster_1
1092374868	56	52	3	0	0	0	0	27420.62	0	0	1	cluster_1
1092604296	28	75	149	0	4727.7	18236.44	4647.71	0	0	0	1	cluster_1
1092610786	51	68	79	0	71057.32	5560.03	0	0	0	0	1	cluster_1
1092783187	34	75	106	0	521.16	0	0	0	0	0	1	cluster_1
1092909131	35	74	3	0	126.82	0	0	0	0	0	1	cluster_1
1093487373	66	37	57	0	853.4	81907.03	0	0	0	0	0	cluster_1
1093903642	58	74	122	0	0	16891.07	0	0	0	0	1	cluster_1
1094461236	42	74	69	0	12239.44	13298.59	0	0	0	0	1	cluster_1
1094479835	35	76	113	0	1005.94	12071.74	0	0	0	0	1	cluster_1
1095780053	40	73	21	0	0	0	43776.64	0	0	0	0	cluster_1
1096486203	37	75	27	0	70.82	23915.39	0	0	0	0	0	cluster_1
1096497220	29	76	7	0	4246.52	0	0	368974.95	0	0	0	cluster_1
1096526536	72	76	19	0	0	45450.33	0	30195.57	0	0	1	cluster_1
1097379126	26	74	37	0	14036.68	7422.99	0	0	0	0	1	cluster_1
1098713904	59	71	12	0	280.95	0	0	4294	0	0	0	cluster_1
1099897955	40	67	38	0	6958.99	0	0	0	0	0	1	cluster_1
1100498000	32	58	0	0	38.9	0	0	0	0	0	1	cluster_1
1101270803	29	7	238	0	55083.57	17856.07	0	0	0	0	1	cluster_1
1101350735	43	72	8	0	0	0	0	0	7	0	1	cluster_1
1101416807	25	53	1	0	0	0	0	0	9	9	0	cluster_1
1101481854	45	62	89	0	2982.59	0	0	0	0	0	1	cluster_1
1101515697	61	73	6	0	251.62	0	0	0	0	0	1	cluster_1
1101902718	27	73	52	0	50.32	6959.5	0	0	0	0	1	cluster_1
1102663856	42	72	32	0	11.04	0	0	0	0	0	1	cluster_1
1103198409	25	71	156	0	294.45	14790.13	0	0	0	0	1	cluster_1
1104628729	54	37	21	0	0	694.41	0	5016.01	0	0	1	cluster_1
1105353334	59	49	18	0	25.53	1994.02	0	0	0	0	1	cluster_1
1106248366	43	9	19	0	4097.57	0	0	0	0	0	1	cluster_1
1106262739	77	48	23	0	153.15	954.89	0	10211.25	0	0	1	cluster_1
1106374601	65	72	38	0	8228.1	36271.34	9383.6	0	0	0	1	cluster_1
1106477581	43	72	31	0	62.07	0	0	0	0	0	1	cluster_1
1106584857	57	16	14	0	0	503.47	0	0	0	0	1	cluster_1
1106639332	63	31	14	0	2207.11	0	0	0	0	0	1	cluster_1
1106653987	60	10	15	21211.35	2178.49	0	0	0	0	0	1	cluster_1
1106662304	57	68	37	0	12.39	3882.77	0	0	0	0	1	cluster_1
1107123271	29	73	78	0	17697.12	7071.99	0	0	0	0	1	cluster_1
1107229966	32	72	9	0	4.51	0	0	0	0	0	1	cluster_1
1107654621	29	71	41	0	1110.61	2095.08	1286.96	0	0	0	1	cluster_1
1108227971	80	73	15	0	9464.62	1286.93	0	0	0	0	1	cluster_1
1108768655	66	64	5	0	71182.32	0	0	0	0	0	1	cluster_1
1108791918	32	73	9	0	1132.2	0	0	0	0	0	1	cluster_1
1109059339	30	70	41	0	792.58	3503.58	0	0	0	0	1	cluster_1
1109261569	57	72	30	0	6.53	34649.81	1720.39	0	0	0	1	cluster_1
1109546787	40	71	37	0	317.74	0	0	0	0	0	1	cluster_1
1110321709	46	42	18	0	0	1059.68	0	0	0	0	1	cluster_1
1110603204	29	73	7	0	651.5	0	0	0	0	0	1	cluster_1
1110786543	57	15	12	0	42.34	0	3738.15	0	0	0	1	cluster_1
1110804263	64	60	13	0	0	1386.11	0	0	0	0	1	cluster_1
1112038340	37	8	6	0	22315.96	0	0	0	0	0	1	cluster_1
1112373807	41	70	2	0	573.8	0	0	26374.29	0	0	0	cluster_1
1112582595	24	72	125	0	98924.56	88601.44	36768.84	0	0	0	1	cluster_1
1114234248	47	66	0	0	0	0	0	0	7	7	0	cluster_1
1114507869	29	58	3	0	0	0	0	0	0	7	1	cluster_1
1114594505	32	68	21	0	0	571.01	0	0	0	0	1	cluster_1
1114674505	25	70	199	0	4585.3	39729.67	72782.9	0	0	0	1	cluster_1
1114888835	31	70	161	0	17936.65	2998.64	0	0	0	0	1	cluster_1
1114913413	25	71	24	0	122.56	1453.34	0	0	0	0	1	cluster_1
1114920125	34	70	102	0	0	23719.63	0	0	0	0	1	cluster_1
1114932012	35	71	334	0	59959.47	35456.9	8914.53	0	0	0	1	cluster_1
1114998374	31	70	60	0	4043.31	0	0	0	0	0	1	cluster_1
1115304891	51	71	268	0	87.41	0	0	0	0	0	1	cluster_1
1115573039	56	69	18	0	9348.85	0	0	0	0	0	1	cluster_1
1115719623	41	68	86	0	4248.37	0	0	0	0	0	1	cluster_1
1116024970	27	26	1	0	253.32	0	0	0	0	0	1	cluster_1
1117273915	31	47	23	0	979.74	0	0	32440.93	0	0	1	cluster_1
1117476221	48	63	159	0	35753.95	32181.04	0	159344.21	0	0	1	cluster_1
1117630098	46	14	7	0	1628	14076.45	0	0	0	0	1	cluster_1
1118467804	31	68	50	0	0	22714.48	0	0	0	0	1	cluster_1
1119600147	32	68	108	0	0	680.73	28.96	0	0	0	1	cluster_1
1119758251	29	66	36	0	490.24	1277.52	0	0	0	0	1	cluster_1
1120921073	29	69	12	0	0	694.41	0	0	0	0	1	cluster_1
1121199946	27	18	46	0	1121.51	797.64	7663.39	0	0	0	1	cluster_1
1122164117	47	57	43	0	2267.22	14786.49	0	0	0	0	1	cluster_1
1122359711	36	69	111	64919.56	10260.81	0	0	0	0	0	1	cluster_1
1122694007	40	70	63	0	0	0	0	764946.23	0	0	1	cluster_1
